500,-2.96703,-2.97874,-45.0,0,0,0,32
1000,-3.04244,-3.0068,-90.0,0,0,0,58
1500,-2.96646,-2.96383,-139.0,1.0,0,1,24
2000,-2.88349,-2.90769,-179.0,1.0,0,1,49
2500,-3.11597,-3.10333,-223.0,2.0,0,2,15
3000,-2.99736,-3.01716,-267.0,2.0,0,2,40
3500,-2.92,-2.92604,-306.0,3.0,0,3,7
4000,-2.80954,-2.80568,-345.0,3.0,0,3,33
4500,-2.54488,-2.57943,-385.0,3.0,0,3,58
5000,-2.85656,-2.91828,-425.0,3.0,0,4,23
5500,-2.81945,-2.81791,-465.0,3.0,0,4,48
6000,-2.88917,-2.93662,-502.0,5.0,0,5,14
6500,-2.96304,-2.97671,-541.0,6.0,0,5,39
7000,-2.95159,-2.95686,-581.0,6.0,0,6,5
7500,-2.88497,-2.87622,-621.0,6.0,0,6,30
8000,-2.7871,-2.83086,-666.0,6.0,0,6,55
8500,-2.83759,-2.82992,-716.0,6.0,0,7,20
9000,-2.86135,-2.84782,-766.0,6.0,0,7,46
9500,-2.99284,-3.02824,-815.0,7.0,0,8,11
10000,-3.09238,-3.1242,-855.0,7.0,0,8,37
10500,-3.08963,-3.10926,-905.0,7.0,0,9,2
11000,-2.89476,-2.9216,-945.0,7.0,0,9,28
11500,-3.11756,-3.13018,-984.0,8.0,0,9,53
12000,-2.90073,-2.91441,-1024.0,8.0,0,10,19
12500,-3.07692,-3.09265,-1064.0,8.0,0,10,44
13000,-2.83642,-2.84271,-1103.0,9.0,0,11,11
13500,-2.90285,-2.90581,-1142.0,10.0,0,11,36
14000,-3.03809,-3.0283,-1184.0,12.0,0,12,2
14500,-2.83336,-2.82256,-1224.0,12.0,0,12,27
15000,-2.85619,-2.85971,-1273.0,12.0,0,12,55
15500,-2.93242,-2.93546,-1317.0,13.0,0,13,20
16000,-2.81147,-2.86009,-1355.0,15.0,0,13,46
16500,-2.63494,-2.6477,-1400.0,15.0,0,14,11
17000,-2.90883,-2.93919,-1440.0,15.0,0,14,37
17500,-2.71933,-2.70106,-1479.0,15.0,0,15,3
18000,-2.86317,-2.88394,-1519.0,15.0,0,15,28
18500,-2.85117,-2.88496,-1558.0,16.0,0,15,54
19000,-2.63429,-2.65443,-1597.0,16.0,0,16,19
19500,-2.99451,-3.01767,-1636.0,17.0,0,16,45
20000,-2.769,-2.76309,-1676.0,17.0,0,17,12
20500,-2.87791,-2.87606,-1718.0,20.0,0,17,37
21000,-2.79597,-2.8184,-1751.0,20.0,0,18,4
21500,-2.80799,-2.8343,-1810.0,20.0,0,18,30
22000,-2.76034,-2.75636,-1853.0,22.0,0,18,56
22500,-2.87642,-2.9132,-1892.0,23.0,0,19,21
23000,-2.80047,-2.82111,-1931.0,23.0,0,19,49
23500,-2.84864,-2.84554,-1970.0,24.0,0,20,15
24000,-2.94364,-2.94413,-2009.0,25.0,0,20,41
24500,-2.72295,-2.71837,-2049.0,25.0,0,21,6
25000,-2.83536,-2.83613,-2093.0,26.0,0,21,33
25500,-2.73334,-2.80485,-2133.0,26.0,0,21,59
26000,-3.01564,-3.0395,-2178.0,26.0,0,22,25
26500,-2.97272,-2.99078,-2222.0,27.0,0,22,50
27000,-2.92316,-2.94115,-2261.0,27.0,0,23,16
27500,-3.11707,-3.14741,-2300.0,28.0,0,23,41
28000,-2.92341,-2.96987,-2340.0,28.0,0,24,7
28500,-2.83967,-2.84825,-2390.0,28.0,0,24,33
29000,-2.87961,-2.87708,-2430.0,28.0,0,24,59
29500,-2.93881,-2.98308,-2469.0,29.0,0,25,24
30000,-3.0886,-3.11112,-2508.0,30.0,0,25,50
30500,-2.98209,-3.00477,-2547.0,31.0,0,26,16
31000,-2.94357,-2.93729,-2602.0,31.0,0,26,42
31500,-2.91071,-2.92284,-2640.0,33.0,0,27,7
32000,-3.03455,-3.04991,-2680.0,33.0,0,27,32
32500,-2.99525,-2.97814,-2725.0,33.0,0,27,58
33000,-2.91752,-2.92885,-2773.0,35.0,0,28,24
33500,-2.91884,-2.95043,-2816.0,37.0,0,28,50
34000,-3.06353,-3.06061,-2861.0,37.0,0,29,16
34500,-2.97417,-2.98643,-2901.0,37.0,0,29,42
35000,-2.93727,-2.97335,-2945.0,38.0,0,30,8
35500,-2.95905,-2.97709,-2989.0,39.0,0,30,34
36000,-2.93467,-2.93932,-3029.0,39.0,0,31,0
36500,-2.90023,-2.93123,-3074.0,39.0,0,31,25
37000,-2.79328,-2.79187,-3118.0,39.0,0,31,51
37500,-2.74609,-2.77579,-3157.0,40.0,0,32,17
38000,-2.9299,-2.9436,-3196.0,41.0,0,32,43
38500,-2.9249,-2.89615,-3234.0,42.0,0,33,8
39000,-3.14689,-3.15292,-3288.0,42.0,0,33,36
39500,-3.03451,-3.0355,-3327.0,42.0,0,34,2
40000,-2.99593,-3.00341,-3366.0,42.0,0,34,28
40500,-2.89921,-2.92535,-3411.0,42.0,0,34,53
41000,-2.94406,-2.97499,-3451.0,42.0,0,35,19
41500,-2.76616,-2.75091,-3491.0,42.0,0,35,44
42000,-2.64617,-2.66831,-3540.0,42.0,0,36,10
42500,-3.01949,-3.01904,-3584.0,42.0,0,36,35
43000,-2.97508,-3.03658,-3629.0,42.0,0,37,1
43500,-2.96738,-2.98906,-3674.0,42.0,0,37,26
44000,-3.01497,-3.03688,-3712.0,44.0,0,37,53
44500,-2.93288,-2.95016,-3752.0,44.0,0,38,18
45000,-2.95864,-2.96424,-3797.0,44.0,0,38,44
45500,-3.04433,-3.04474,-3842.0,44.0,0,39,9
46000,-2.93171,-2.96854,-3881.0,45.0,0,39,35
46500,-2.85812,-2.8755,-3921.0,45.0,0,40,0
47000,-2.94675,-2.97904,-3966.0,45.0,0,40,26
47500,-2.88962,-2.89056,-4010.0,46.0,0,40,51
48000,-2.94241,-2.94491,-4065.0,46.0,0,41,17
48500,-2.91995,-2.88909,-4105.0,46.0,0,41,42
49000,-3.01062,-2.99806,-4159.0,47.0,0,42,9
49500,-3.00924,-3.00697,-4204.0,47.0,0,42,34
50000,-3.00003,-3.00118,-4249.0,47.0,0,43,0
50500,-2.92633,-2.95133,-4289.0,47.0,0,43,25
51000,-3.11858,-3.15584,-4329.0,47.0,0,43,51
51500,-2.98531,-2.99736,-4368.0,47.0,0,44,17
52000,-2.99376,-2.99427,-4407.0,48.0,0,44,42
52500,-2.80128,-2.82454,-4447.0,48.0,0,45,8
53000,-2.86013,-2.87496,-4478.0,50.0,0,45,34
53500,-2.88772,-2.88454,-4517.0,51.0,0,45,59
54000,-2.83141,-2.87188,-4557.0,51.0,0,46,25
54500,-2.89564,-2.88759,-4607.0,51.0,0,46,51
55000,-2.79815,-2.79246,-4647.0,51.0,0,47,17
55500,-2.79773,-2.81121,-4687.0,51.0,0,47,44
56000,-2.88493,-2.85949,-4726.0,51.0,0,48,10
56500,-2.6919,-2.71648,-4776.0,51.0,0,48,35
57000,-3.13357,-3.13403,-4841.0,51.0,0,49,1
57500,-2.78466,-2.80755,-4886.0,51.0,0,49,28
58000,-2.58718,-2.59627,-4920.0,51.0,0,49,54
58500,-3.05286,-3.06168,-4962.0,53.0,0,50,20
59000,-3.05526,-3.07177,-5007.0,53.0,0,50,45
59500,-2.92017,-2.91602,-5052.0,53.0,0,51,10
60000,-3.01239,-3.01448,-5101.0,54.0,0,51,36
60500,-2.7978,-2.83426,-5145.0,55.0,0,52,4
61000,-2.92121,-2.951,-5185.0,55.0,0,52,30
61500,-3.18537,-3.17645,-5225.0,55.0,0,52,55
62000,-2.97239,-2.98526,-5265.0,55.0,0,53,21
62500,-2.87393,-2.86575,-5310.0,55.0,0,53,47
63000,-2.96313,-2.95912,-5353.0,57.0,0,54,12
63500,-3.06226,-3.06676,-5398.0,57.0,0,54,38
64000,-2.98975,-3.00407,-5438.0,57.0,0,55,3
64500,-2.92523,-2.97215,-5477.0,58.0,0,55,29
65000,-2.97233,-3.00153,-5521.0,59.0,0,55,55
65500,-2.90973,-2.90808,-5559.0,60.0,0,56,20
66000,-3.15237,-3.17331,-5598.0,61.0,0,56,46
66500,-3.01534,-3.03801,-5637.0,62.0,0,57,11
67000,-2.92835,-2.94886,-5681.0,63.0,0,57,37
67500,-2.83665,-2.85285,-5721.0,63.0,0,58,2
68000,-2.72125,-2.75077,-5759.0,64.0,0,58,28
68500,-2.93127,-2.91974,-5799.0,64.0,0,58,53
69000,-2.90723,-2.90836,-5843.0,65.0,0,59,21
69500,-2.86144,-2.88855,-5883.0,65.0,0,59,47
70000,-2.95908,-2.96493,-5928.0,65.0,1,0,15
70500,-2.84278,-2.89735,-5968.0,65.0,1,0,41
71000,-2.87955,-2.88769,-6008.0,65.0,1,1,9
71500,-2.62889,-2.66061,-6053.0,65.0,1,1,34
72000,-2.66345,-2.72924,-6093.0,65.0,1,2,0
72500,-2.77348,-2.77782,-6132.0,66.0,1,2,26
73000,-2.76667,-2.80754,-6170.0,68.0,1,2,51
73500,-3.02697,-3.03253,-6209.0,68.0,1,3,16
74000,-2.76448,-2.86587,-6249.0,68.0,1,3,43
74500,-2.65223,-2.66284,-6289.0,68.0,1,4,9
75000,-2.93761,-2.94498,-6329.0,68.0,1,4,35
75500,-2.84637,-2.84389,-6378.0,69.0,1,5,0
76000,-2.85184,-2.87924,-6418.0,69.0,1,5,26
76500,-3.02793,-3.06668,-6472.0,70.0,1,5,51
77000,-2.88337,-2.91682,-6517.0,70.0,1,6,17
77500,-3.06709,-3.06877,-6556.0,71.0,1,6,42
78000,-2.99042,-3.03267,-6596.0,71.0,1,7,8
78500,-2.89533,-2.9243,-6636.0,71.0,1,7,34
79000,-3.10847,-3.12118,-6681.0,71.0,1,8,0
79500,-3.06832,-3.04787,-6721.0,71.0,1,8,25
80000,-2.93217,-2.96898,-6761.0,71.0,1,8,51
80500,-2.875,-2.92577,-6800.0,72.0,1,9,18
81000,-2.80983,-2.87085,-6840.0,72.0,1,9,44
81500,-2.90759,-2.96104,-6880.0,72.0,1,10,9
82000,-2.93635,-2.94834,-6925.0,72.0,1,10,35
82500,-3.12174,-3.1268,-6975.0,72.0,1,11,3
83000,-2.97191,-2.96413,-7015.0,72.0,1,11,28
83500,-2.8922,-2.96295,-7070.0,72.0,1,11,53
84000,-3.02549,-3.05568,-7115.0,72.0,1,12,19
84500,-3.01416,-3.02536,-7154.0,73.0,1,12,45
85000,-2.981,-2.98004,-7194.0,73.0,1,13,12
85500,-3.00724,-3.06217,-7234.0,73.0,1,13,37
86000,-3.20036,-3.2183,-7273.0,74.0,1,14,3
86500,-2.8878,-2.96153,-7313.0,74.0,1,14,28
87000,-3.05339,-3.04878,-7357.0,75.0,1,14,54
87500,-2.83835,-2.89099,-7395.0,77.0,1,15,19
88000,-2.94272,-2.94488,-7434.0,78.0,1,15,46
88500,-2.74486,-2.73397,-7474.0,78.0,1,16,12
89000,-2.68625,-2.68837,-7518.0,79.0,1,16,38
89500,-2.93045,-2.95134,-7563.0,79.0,1,17,3
90000,-2.95325,-2.95811,-7602.0,80.0,1,17,29
90500,-2.72193,-2.75028,-7646.0,81.0,1,17,54
91000,-2.95766,-2.96064,-7691.0,81.0,1,18,20
91500,-2.94508,-2.97889,-7731.0,81.0,1,18,45
92000,-2.78015,-2.80772,-7763.0,83.0,1,19,11
92500,-2.8023,-2.81769,-7812.0,84.0,1,19,36
93000,-2.97939,-3.01457,-7852.0,84.0,1,20,2
93500,-3.04545,-3.07611,-7891.0,85.0,1,20,27
94000,-3.0302,-3.07704,-7931.0,85.0,1,20,53
94500,-3.03633,-3.07447,-7971.0,85.0,1,21,18
95000,-2.99568,-3.00986,-8016.0,85.0,1,21,44
95500,-2.85606,-2.8706,-8060.0,86.0,1,22,10
96000,-3.07075,-3.08048,-8099.0,87.0,1,22,36
96500,-2.87956,-2.87216,-8148.0,88.0,1,23,1
97000,-3.00594,-3.03917,-8187.0,89.0,1,23,27
97500,-2.90186,-2.9306,-8227.0,89.0,1,23,53
98000,-2.68998,-2.69322,-8277.0,89.0,1,24,19
98500,-2.94974,-2.93896,-8329.0,91.0,1,24,44
99000,-3.08216,-3.08255,-8368.0,92.0,1,25,10
99500,-2.92769,-2.94143,-8408.0,92.0,1,25,35
100000,-2.6458,-2.63087,-8448.0,92.0,1,26,1
100500,-2.92152,-2.95106,-8488.0,92.0,1,26,27
101000,-3.06953,-3.10952,-8526.0,93.0,1,26,52
101500,-2.99202,-2.99034,-8565.0,94.0,1,27,18
102000,-2.86653,-2.89267,-8615.0,94.0,1,27,44
102500,-2.73983,-2.75497,-8653.0,96.0,1,28,9
103000,-2.90623,-2.9477,-8698.0,96.0,1,28,35
103500,-2.91737,-2.90417,-8736.0,98.0,1,29,0
104000,-2.95528,-2.98307,-8770.0,99.0,1,29,26
104500,-2.69774,-2.69867,-8815.0,99.0,1,29,51
105000,-3.00191,-2.98943,-8855.0,99.0,1,30,18
105500,-2.95256,-2.95748,-8894.0,100.0,1,30,43
106000,-3.09458,-3.10685,-8931.0,102.0,1,31,9
106500,-3.03901,-3.02582,-8971.0,102.0,1,31,34
107000,-2.85462,-2.8779,-9010.0,103.0,1,32,0
107500,-2.76931,-2.78782,-9050.0,103.0,1,32,25
108000,-2.90862,-2.93855,-9095.0,103.0,1,32,51
108500,-2.89395,-2.89854,-9135.0,103.0,1,33,16
109000,-2.94212,-2.94617,-9175.0,103.0,1,33,42
109500,-2.98596,-2.99215,-9214.0,104.0,1,34,8
110000,-2.79276,-2.81984,-9248.0,105.0,1,34,34
110500,-2.80195,-2.79368,-9297.0,106.0,1,35,0
111000,-2.87372,-2.89878,-9342.0,106.0,1,35,26
111500,-2.88701,-2.90088,-9392.0,106.0,1,35,51
112000,-2.82539,-2.85561,-9437.0,106.0,1,36,18
112500,-2.80991,-2.82165,-9477.0,106.0,1,36,43
113000,-2.94146,-2.96931,-9521.0,107.0,1,37,9
113500,-3.08033,-3.10662,-9566.0,107.0,1,37,34
114000,-2.99293,-2.98897,-9610.0,107.0,1,38,0
114500,-2.99035,-2.96903,-9649.0,108.0,1,38,25
115000,-2.76472,-2.78707,-9688.0,109.0,1,38,51
115500,-2.92857,-2.95945,-9727.0,110.0,1,39,16
116000,-2.88464,-2.90764,-9772.0,110.0,1,39,42
116500,-2.72511,-2.77701,-9812.0,110.0,1,40,7
117000,-2.66327,-2.68745,-9852.0,110.0,1,40,33
117500,-2.95812,-2.97753,-9891.0,110.0,1,40,58
118000,-2.92784,-2.95713,-9931.0,110.0,1,41,24
118500,-2.95884,-3.01603,-9971.0,110.0,1,41,49
119000,-2.91182,-2.97354,-10016.0,110.0,1,42,15
119500,-3.07341,-3.06567,-10060.0,111.0,1,42,40
120000,-3.00823,-3.05129,-10099.0,112.0,1,43,6
120500,-3.02787,-3.02901,-10139.0,112.0,1,43,31
121000,-2.9553,-2.9885,-10178.0,113.0,1,43,57
121500,-2.90891,-2.92613,-10216.0,113.0,1,44,22
122000,-2.91656,-2.91561,-10260.0,114.0,1,44,48
122500,-2.771,-2.79449,-10299.0,115.0,1,45,13
123000,-2.87322,-2.89841,-10344.0,115.0,1,45,39
123500,-2.81516,-2.83822,-10383.0,115.0,1,46,4
124000,-2.85296,-2.83841,-10421.0,116.0,1,46,30
124500,-2.76185,-2.75893,-10460.0,117.0,1,46,55
125000,-2.93475,-2.9202,-10504.0,118.0,1,47,21
125500,-2.84588,-2.86251,-10547.0,120.0,1,47,46
