500,0.0112265,0.0115013,-60.0,0,0,0,26
1000,-0.35328,-0.376859,-100.0,0,0,0,52
1500,-2.60536,-2.6683,-160.0,0,0,1,17
2000,-3.1867,-3.20332,-200.0,0,0,1,43
2500,-2.80088,-2.85149,-240.0,0,0,2,8
3000,-2.96634,-3.00944,-284.0,1.0,0,2,34
3500,-2.96586,-3.02519,-323.0,2.0,0,2,59
4000,-3.02925,-3.03665,-368.0,2.0,0,3,25
4500,-2.84631,-2.86953,-413.0,2.0,0,3,50
5000,-2.9671,-2.98426,-453.0,2.0,0,4,16
5500,-2.9392,-2.96784,-493.0,2.0,0,4,41
6000,-3.0548,-3.04009,-537.0,3.0,0,5,7
6500,-2.9812,-3.01056,-576.0,4.0,0,5,32
7000,-2.99873,-2.99089,-619.0,6.0,0,5,58
7500,-2.94336,-3.00734,-659.0,6.0,0,6,24
8000,-2.80162,-2.81233,-699.0,6.0,0,6,49
8500,-3.03748,-3.07519,-749.0,6.0,0,7,14
9000,-3.01226,-3.04942,-789.0,6.0,0,7,40
9500,-3.07538,-3.12085,-834.0,6.0,0,8,6
10000,-2.90763,-2.91387,-878.0,7.0,0,8,31
10500,-2.80997,-2.84091,-927.0,8.0,0,8,57
11000,-2.87725,-2.90529,-982.0,8.0,0,9,22
11500,-2.76412,-2.80438,-1022.0,8.0,0,9,48
12000,-2.99062,-3.02203,-1067.0,8.0,0,10,14
12500,-2.88635,-2.92778,-1107.0,8.0,0,10,39
13000,-2.86038,-2.87114,-1147.0,8.0,0,11,6
13500,-2.96159,-2.96574,-1192.0,8.0,0,11,31
14000,-2.74353,-2.78562,-1232.0,8.0,0,11,57
14500,-2.83464,-2.82148,-1282.0,8.0,0,12,22
15000,-3.06053,-3.10289,-1322.0,8.0,0,12,49
15500,-3.19363,-3.18805,-1367.0,8.0,0,13,14
16000,-3.11357,-3.11687,-1412.0,8.0,0,13,39
16500,-2.96926,-2.98253,-1452.0,8.0,0,14,5
17000,-3.02688,-3.05923,-1491.0,9.0,0,14,30
17500,-2.95965,-3.00475,-1536.0,9.0,0,14,56
18000,-2.90801,-2.91821,-1575.0,10.0,0,15,21
18500,-3.07834,-3.11896,-1620.0,10.0,0,15,47
19000,-3.0509,-3.10131,-1665.0,10.0,0,16,12
19500,-2.88888,-2.91229,-1715.0,10.0,0,16,38
20000,-2.92554,-2.93183,-1755.0,10.0,0,17,4
20500,-3.11124,-3.13448,-1800.0,10.0,0,17,31
21000,-2.89744,-2.87807,-1844.0,11.0,0,17,57
21500,-3.19775,-3.19524,-1884.0,11.0,0,18,22
22000,-2.91317,-2.93882,-1924.0,11.0,0,18,48
22500,-2.86804,-2.88897,-1963.0,12.0,0,19,13
23000,-2.97961,-2.98831,-2003.0,12.0,0,19,39
23500,-2.99929,-2.99152,-2048.0,12.0,0,20,4
24000,-2.92453,-2.94192,-2093.0,12.0,0,20,30
24500,-3.04661,-3.05345,-2132.0,13.0,0,20,55
25000,-2.83765,-2.84432,-2171.0,14.0,0,21,23
25500,-2.93346,-2.9243,-2216.0,14.0,0,21,49
26000,-3.02913,-3.06827,-2266.0,14.0,0,22,15
26500,-2.8067,-2.8308,-2326.0,14.0,0,22,40
27000,-3.09698,-3.12084,-2365.0,14.0,0,23,6
27500,-3.04549,-3.10097,-2420.0,14.0,0,23,31
28000,-3.0163,-3.04883,-2458.0,16.0,0,23,57
28500,-2.9256,-2.94378,-2498.0,16.0,0,24,22
29000,-2.94725,-2.96505,-2543.0,16.0,0,24,47
29500,-3.05344,-3.11258,-2583.0,16.0,0,25,13
30000,-3.03528,-3.04,-2623.0,16.0,0,25,39
30500,-2.89492,-2.87346,-2663.0,16.0,0,26,4
31000,-3.07344,-3.09253,-2713.0,16.0,0,26,29
31500,-2.8936,-2.92381,-2753.0,16.0,0,26,55
32000,-2.90145,-2.9296,-2797.0,17.0,0,27,20
32500,-2.96924,-3.02554,-2837.0,17.0,0,27,45
33000,-3.04322,-3.0794,-2882.0,17.0,0,28,11
33500,-2.97631,-3.02263,-2926.0,18.0,0,28,36
34000,-2.99682,-3.04667,-2970.0,19.0,0,29,2
34500,-2.87843,-2.87042,-3010.0,19.0,0,29,28
35000,-2.91592,-2.95065,-3060.0,19.0,0,29,53
35500,-2.7315,-2.77708,-3105.0,19.0,0,30,18
36000,-3.02821,-3.02526,-3145.0,19.0,0,30,44
36500,-3.03811,-3.0571,-3190.0,19.0,0,31,9
37000,-3.09346,-3.0786,-3230.0,19.0,0,31,35
37500,-2.89288,-2.94868,-3274.0,20.0,0,32,0
38000,-2.97656,-2.98132,-3318.0,21.0,0,32,26
38500,-2.71119,-2.82481,-3358.0,21.0,0,32,51
39000,-2.87215,-2.89866,-3408.0,21.0,0,33,17
39500,-2.99996,-3.0241,-3448.0,21.0,0,33,42
40000,-2.9737,-3.01387,-3488.0,21.0,0,34,8
40500,-2.91375,-2.95907,-3528.0,21.0,0,34,33
41000,-2.89672,-2.92725,-3568.0,21.0,0,34,59
41500,-3.06599,-3.06028,-3613.0,21.0,0,35,24
42000,-2.83903,-2.89418,-3653.0,21.0,0,35,50
42500,-2.97987,-3.05486,-3693.0,21.0,0,36,15
43000,-3.08913,-3.10163,-3732.0,22.0,0,36,40
43500,-3.01135,-3.02622,-3782.0,22.0,0,37,5
44000,-2.95519,-2.98601,-3822.0,22.0,0,37,31
44500,-3.04806,-3.07816,-3866.0,23.0,0,37,57
45000,-3.14686,-3.13936,-3906.0,23.0,0,38,23
45500,-2.89358,-2.92095,-3946.0,23.0,0,38,48
46000,-3.09698,-3.12001,-3996.0,23.0,0,39,14
