500,-0.00211755,0.0115829,-10,0,0,0,21
1000,-0.0043506,0.0138052,-20,0,0,0,37
1500,-0.104966,-0.0685352,-33,0,0,0,54
2000,-0.351115,-0.329959,-43,0,0,1,10
2500,-0.5048,-0.526441,-53,0,0,1,27
3000,-0.424955,-0.429645,-63,0,0,1,44
3500,-0.757093,-0.751559,-73,0,0,2,0
4000,-0.673448,-0.6757,-83,0,0,2,17
4500,-0.692032,-0.685546,-93,0,0,2,33
5000,-0.728172,-0.710313,-103,0,0,2,50
5500,-0.75543,-0.734922,-113,0,0,3,6
6000,-0.710735,-0.706897,-123,0,0,3,23
6500,-0.727373,-0.726859,-133,0,0,3,39
7000,-0.727472,-0.721229,-143,0,0,3,56
7500,-0.752685,-0.718809,-153,0,0,4,12
8000,-0.649446,-0.652494,-163,0,0,4,29
8500,-0.651147,-0.652927,-173,0,0,4,45
9000,-0.642418,-0.633248,-183,0,0,5,2
9500,-0.62322,-0.62285,-193,0,0,5,18
10000,-0.626094,-0.623537,-203,0,0,5,36
10500,-0.625178,-0.629064,-213,0,0,5,52
11000,-0.631033,-0.633278,-223,0,0,6,9
11500,-0.627661,-0.630332,-233,0,0,6,25
12000,-0.635634,-0.638919,-243,0,0,6,42
12500,-0.633715,-0.627405,-253,0,0,6,58
13000,-0.654359,-0.654142,-263,0,0,7,15
13500,-0.63636,-0.634655,-273,0,0,7,31
14000,-0.648589,-0.652334,-283,0,0,7,48
14500,-0.628496,-0.628361,-293,0,0,8,4
15000,-0.629328,-0.63346,-303,0,0,8,21
15500,-0.641363,-0.639219,-313,0,0,8,37
16000,-0.637228,-0.639315,-323,0,0,8,54
16500,-0.64276,-0.63955,-333,0,0,9,10
17000,-0.631264,-0.628938,-343,0,0,9,27
17500,-0.639898,-0.634758,-353,0,0,9,44
18000,-0.632296,-0.630278,-363,0,0,10,0
18500,-0.622872,-0.619062,-373,0,0,10,17
19000,-0.647831,-0.649315,-383,0,0,10,33
19500,-0.644412,-0.649947,-393,0,0,10,50
20000,-0.63525,-0.63747,-403,0,0,11,7
20500,-0.63153,-0.630437,-413,0,0,11,23
21000,-0.63218,-0.637454,-423,0,0,11,40
21500,-0.639928,-0.642947,-433,0,0,11,56
22000,-0.636586,-0.635695,-443,0,0,12,13
22500,-0.624496,-0.624933,-453,0,0,12,29
23000,-0.638391,-0.634278,-463,0,0,12,46
23500,-0.642355,-0.64626,-473,0,0,13,2
24000,-0.638724,-0.639039,-483,0,0,13,19
24500,-0.62945,-0.634529,-493,0,0,13,35
25000,-0.63447,-0.635052,-503,0,0,13,52
25500,-0.642381,-0.642426,-513,0,0,14,9
26000,-0.63453,-0.637728,-523,0,0,14,25
26500,-0.634671,-0.635558,-533,0,0,14,42
27000,-0.643433,-0.643068,-543,0,0,14,58
27500,-0.634088,-0.637002,-553,0,0,15,15
28000,-0.660273,-0.658332,-563,0,0,15,31
28500,-0.643514,-0.646751,-573,0,0,15,48
29000,-0.647725,-0.643539,-583,0,0,16,4
29500,-0.632554,-0.634397,-593,0,0,16,21
30000,-0.630922,-0.628325,-603,0,0,16,38
30500,-0.641912,-0.645314,-613,0,0,16,54
31000,-0.647605,-0.646825,-623,0,0,17,11
31500,-0.642171,-0.642121,-633,0,0,17,27
32000,-0.62635,-0.628131,-643,0,0,17,44
32500,-0.641232,-0.640872,-653,0,0,18,1
33000,-0.633087,-0.635824,-663,0,0,18,17
33500,-0.62905,-0.633078,-673,0,0,18,34
34000,-0.64089,-0.640759,-683,0,0,18,50
34500,-0.641772,-0.644805,-693,0,0,19,7
35000,-0.6461,-0.644911,-703,0,0,19,23
35500,-0.643645,-0.640811,-713,0,0,19,40
36000,-0.65001,-0.648577,-723,0,0,19,56
36500,-0.650267,-0.649442,-733,0,0,20,13
37000,-0.648642,-0.646761,-743,0,0,20,29
37500,-0.642059,-0.645534,-753,0,0,20,46
38000,-0.654976,-0.657978,-763,0,0,21,2
38500,-0.596028,-0.595813,-773,0,0,21,19
39000,-0.581107,-0.581178,-783,0,0,21,35
39500,-0.584488,-0.585905,-793,0,0,21,52
40000,-0.595476,-0.596114,-803,0,0,22,9
40500,-0.582939,-0.58463,-813,0,0,22,25
41000,-0.599939,-0.599185,-823,0,0,22,42
41500,-0.588028,-0.587941,-833,0,0,22,59
42000,-0.594738,-0.593913,-843,0,0,23,15
42500,-0.589747,-0.595933,-853,0,0,23,32
43000,-0.578825,-0.581771,-863,0,0,23,48
43500,-0.59145,-0.589734,-873,0,0,24,5
44000,-0.582791,-0.584978,-883,0,0,24,21
44500,-0.587194,-0.586027,-893,0,0,24,38
45000,-0.590959,-0.588732,-903,0,0,24,54
45500,-0.578344,-0.577961,-913,0,0,25,11
46000,-0.592589,-0.588455,-923,0,0,25,27
46500,-0.58733,-0.587654,-933,0,0,25,44
47000,-0.594091,-0.593036,-943,0,0,26,0
47500,-0.587514,-0.588093,-953,0,0,26,17
48000,-0.588274,-0.588034,-963,0,0,26,34
48500,-0.583516,-0.581214,-973,0,0,26,50
49000,-0.575532,-0.578467,-983,0,0,27,7
49500,-0.595194,-0.595859,-993,0,0,27,23
50000,-0.592434,-0.590007,-1003,0,0,27,40
50500,-0.601106,-0.601479,-1013,0,0,27,57
51000,-0.595797,-0.600325,-1023,0,0,28,13
51500,-0.585732,-0.583368,-1033,0,0,28,30
52000,-0.588571,-0.589315,-1043,0,0,28,46
52500,-0.594135,-0.596018,-1053,0,0,29,3
53000,-0.591818,-0.591269,-1063,0,0,29,20
53500,-0.597014,-0.601115,-1073,0,0,29,37
54000,-0.588503,-0.593103,-1083,0,0,29,54
54500,-0.591989,-0.593409,-1093,0,0,30,10
55000,-0.923545,-0.925375,-1102,0,0,30,27
55500,-0.964455,-0.957867,-1112,0,0,30,44
56000,-0.957149,-0.96229,-1122,0,0,31,0
56500,-0.950559,-0.951967,-1132,0,0,31,17
57000,-0.935185,-0.936896,-1142,0,0,31,33
57500,-0.940238,-0.938208,-1152,0,0,31,50
58000,-0.938395,-0.940699,-1162,0,0,32,6
58500,-0.95579,-0.952135,-1172,0,0,32,23
59000,-0.975613,-0.97639,-1182,0,0,32,39
59500,-0.915875,-0.912273,-1192,0,0,32,56
60000,-0.940679,-0.936404,-1202,0,0,33,13
60500,-0.862422,-0.861136,-1212,0,0,33,30
61000,-0.899387,-0.899201,-1222,0,0,33,46
61500,-0.886958,-0.888657,-1232,0,0,34,3
62000,-0.876642,-0.876026,-1242,0,0,34,19
62500,-0.800326,-0.798237,-1252,0,0,34,36
63000,-0.833936,-0.836037,-1262,0,0,34,52
63500,-0.816492,-0.820431,-1272,0,0,35,9
64000,-0.82213,-0.820566,-1282,0,0,35,25
64500,-0.831735,-0.828811,-1292,0,0,35,42
65000,-0.838521,-0.838255,-1302,0,0,35,58
65500,-0.814599,-0.812019,-1312,0,0,36,15
66000,-0.829308,-0.828811,-1322,0,0,36,31
66500,-0.820461,-0.822021,-1332,0,0,36,48
67000,-0.816392,-0.818676,-1342,0,0,37,5
67500,-0.849022,-0.847963,-1352,0,0,37,21
68000,-0.816569,-0.812355,-1362,0,0,37,38
68500,-0.825073,-0.816849,-1372,0,0,37,54
69000,-0.834838,-0.833922,-1382,0,0,38,11
69500,-0.808018,-0.809723,-1392,0,0,38,27
70000,-0.826513,-0.830452,-1402,0,0,38,44
70500,-0.818932,-0.811396,-1412,0,0,39,1
71000,-0.830555,-0.831347,-1422,0,0,39,17
71500,-0.749492,-0.748844,-1432,0,0,39,34
72000,-0.737186,-0.72721,-1442,0,0,39,50
72500,-0.753815,-0.747583,-1452,0,0,40,7
73000,-0.765711,-0.761954,-1462,0,0,40,23
73500,-0.752356,-0.754186,-1472,0,0,40,40
74000,-0.735931,-0.733159,-1482,0,0,40,57
74500,-0.744558,-0.745622,-1492,0,0,41,13
75000,-0.739462,-0.74071,-1502,0,0,41,30
75500,-0.750307,-0.747575,-1512,0,0,41,46
76000,-0.741313,-0.739173,-1522,0,0,42,3
76500,-0.730902,-0.728337,-1532,0,0,42,19
77000,-0.769064,-0.769203,-1542,0,0,42,36
77500,-0.680012,-0.680702,-1552,0,0,42,52
78000,-0.655261,-0.659012,-1562,0,0,43,9
78500,-0.659511,-0.660609,-1572,0,0,43,25
79000,-0.657964,-0.659146,-1582,0,0,43,42
79500,-0.650244,-0.652078,-1592,0,0,43,58
80000,-0.651298,-0.652725,-1602,0,0,44,15
80500,-0.65597,-0.657437,-1612,0,0,44,32
81000,-0.65808,-0.659098,-1622,0,0,44,48
81500,-0.657534,-0.659118,-1632,0,0,45,5
82000,-0.65821,-0.660284,-1642,0,0,45,21
82500,-0.651478,-0.655453,-1652,0,0,45,38
83000,-0.650469,-0.648248,-1662,0,0,45,55
83500,-0.643709,-0.646114,-1672,0,0,46,11
84000,-0.659949,-0.661064,-1682,0,0,46,28
84500,-0.656467,-0.658272,-1692,0,0,46,44
85000,-0.656641,-0.660334,-1702,0,0,47,1
85500,-0.660166,-0.665347,-1712,0,0,47,17
86000,-0.650747,-0.651126,-1722,0,0,47,34
86500,-0.664964,-0.664251,-1732,0,0,47,50
87000,-0.636227,-0.638002,-1742,0,0,48,7
87500,-0.648826,-0.649795,-1752,0,0,48,23
88000,-0.647459,-0.64481,-1762,0,0,48,40
88500,-0.653715,-0.650079,-1772,0,0,48,56
89000,-0.652905,-0.653629,-1782,0,0,49,13
89500,-0.611138,-0.609448,-1792,0,0,49,30
90000,-0.617733,-0.618039,-1802,0,0,49,47
90500,-0.62229,-0.617382,-1812,0,0,50,3
91000,-0.611149,-0.610917,-1822,0,0,50,20
91500,-0.956113,-0.955503,-1831,0,0,50,36
92000,-0.954703,-0.956978,-1841,0,0,50,53
92500,-0.956776,-0.957582,-1851,0,0,51,9
93000,-0.955512,-0.952756,-1861,0,0,51,26
93500,-0.958182,-0.956506,-1871,0,0,51,42
94000,-0.947792,-0.949267,-1881,0,0,51,59
94500,-0.886982,-0.883016,-1891,0,0,52,15
