500,0.000949351,0.000223826,-10,0,0,0,19
1000,0.00700274,0.015306,-20,0,0,0,36
1500,1.13899,0.748843,-44,0,0,0,52
2000,2.72986,2.74178,-67,0,0,1,9
2500,4.24488,4.47038,-77,0,0,1,25
3000,6.6409,6.80369,-87,0,0,1,42
3500,8.33548,8.76333,-97,0,0,1,58
4000,3.43297,3.04907,-106,0,0,2,15
4500,7.52035,7.60244,-116,0,0,2,31
5000,7.4576,6.5978,-126,0,0,2,48
5500,7.10653,6.34066,-136,0,0,3,4
6000,6.9031,6.26299,-146,0,0,3,21
6500,6.75875,6.44558,-156,0,0,3,37
7000,6.51816,6.43069,-166,0,0,3,54
7500,6.27804,6.28688,-176,0,0,4,11
8000,5.99628,5.9784,-186,0,0,4,27
8500,5.39828,5.43541,-196,0,0,4,44
9000,4.66983,4.68928,-206,0,0,5,0
9500,4.12872,4.16394,-216,0,0,5,17
10000,3.88221,4.00473,-226,0,0,5,34
10500,3.75581,3.81652,-236,0,0,5,50
11000,3.41336,3.44998,-246,0,0,6,7
11500,3.31623,3.34366,-256,0,0,6,23
12000,3.2246,3.22776,-266,0,0,6,40
12500,3.16875,3.18755,-276,0,0,6,56
13000,3.34446,3.30804,-286,0,0,7,13
13500,3.3512,3.33013,-296,0,0,7,30
14000,3.27613,3.28047,-306,0,0,7,46
14500,3.18019,3.18382,-316,0,0,8,3
15000,3.24345,3.21944,-326,0,0,8,19
15500,3.25598,3.24497,-336,0,0,8,36
16000,3.18766,3.17966,-346,0,0,8,52
16500,3.2349,3.15733,-356,0,0,9,9
17000,3.07449,3.07784,-366,0,0,9,25
17500,3.19023,3.15254,-376,0,0,9,42
18000,3.17962,3.1575,-386,0,0,9,58
18500,3.23081,3.12282,-396,0,0,10,15
19000,3.18926,3.12364,-406,0,0,10,31
19500,3.09746,3.09893,-416,0,0,10,48
20000,3.12192,3.13536,-426,0,0,11,5
20500,3.21511,3.13585,-436,0,0,11,22
21000,3.19186,3.09104,-446,0,0,11,38
21500,2.96758,2.99618,-456,0,0,11,55
22000,3.04719,3.0831,-466,0,0,12,11
22500,2.95296,2.9611,-476,0,0,12,28
23000,3.17754,3.11005,-486,0,0,12,44
23500,3.00226,3.02766,-496,0,0,13,1
24000,3.0667,2.99894,-506,0,0,13,17
24500,3.00712,3.01972,-516,0,0,13,34
25000,3.13813,3.04977,-526,0,0,13,50
25500,3.16902,3.084,-536,0,0,14,7
26000,2.99452,3.0024,-546,0,0,14,23
26500,3.16998,3.09711,-556,0,0,14,40
27000,3.01143,2.95136,-566,0,0,14,57
27500,2.95565,2.97258,-576,0,0,15,13
28000,3.10676,3.06103,-586,0,0,15,30
28500,3.01683,3.00598,-596,0,0,15,46
29000,-1.03757,-1.00033,-606,0,0,16,3
29500,-0.968085,-0.904106,-616,0,0,16,19
30000,-0.381268,-0.392206,-625,0,0,16,36
30500,-0.628114,-0.551996,-635,0,0,16,53
31000,-0.0399275,-0.0598327,-645,0,0,17,9
31500,0.665045,0.709651,-655,0,0,17,26
32000,1.23398,1.26424,-665,0,0,17,42
32500,1.66362,2.02763,-675,0,0,17,59
33000,1.69659,2.0204,-685,0,0,18,15
33500,1.82237,2.09565,-695,0,0,18,32
34000,2.89631,2.93985,-705,0,0,18,49
34500,3.44425,3.49094,-715,0,0,19,5
35000,0.939635,1.03501,-724,0,0,19,22
35500,2.66156,2.63139,-734,0,0,19,38
36000,3.62681,3.41268,-744,0,0,19,55
36500,0.615699,0.661007,-753,0,0,20,11
37000,2.59943,2.55943,-763,0,0,20,28
37500,-0.27698,-0.355177,-772,0,0,20,44
38000,1.52905,1.64231,-782,0,0,21,1
38500,3.52773,3.33963,-792,0,0,21,17
